"","Title","Unit","Area","Price","Type","Decoration","Floor","Orientation","Add"
"1042","西环里2层精2居装送全新家具家电使用面积65平215万",41346,"52","215","2室1厅1卫","精装修","共5层","南向","西环里-昌平县城二手房出售-西环路"
"1043","水关新村小2居室环保装修地理位置好诚心",41384,"65","269","2室1厅1卫","精装修","高层（共6层）","东南向","水关新村-昌平县城二手房出售-富康路"
"1044","纳帕溪谷 独栋别墅 精装修 282平1250万",44326,"282","1250","4室3厅3卫","精装修","共2层","南北向","纳帕溪谷-小汤山二手房出售-沙顺路68号"
"1045","我看过本房，南北双通透，使用率非常高，看房很方便",36557,"84","308","2室2厅1卫","简单装修","高层（共6层）","南北向","三街建新胡同...-昌平县城二手房出售-三街建新胡同"
"1046","低楼层,首付98万,一居改两居全明格局",42875,"60","260","1室1厅1卫","简单装修","中层（共6层）","东南向","西湖新村-北七家二手房出售-立汤路"
"1047","国奥集团开发新房项目  联排480万 独栋850万 依山傍水",16608,"289","480","5室2厅4卫","毛坯","共3层","南向","汇航桃园(别...-兴寿二手房出售-怀昌路"
"1048","急急急 香江别墅 毛坯联排 312平 位置好不临街 业主委托",22272,"330","735","4室1厅3卫","毛坯","共2层","北向","香江别墅-小汤山二手房出售-镇百葛路366号"
"1049","美树假日家园北清路京承高速北七家出售1100万花园200平",46413,"237","1100","5室4厅5卫","豪华装修","共4层","南北向","美树假日嘉园-北七家二手房出售-七北路"
"1050","（于涛品质房）汤house联排别墅精装 业主换房急售600万",31250,"192","600","6室3厅4卫","豪华装修","共3层","南向","汤HOUSE-小汤山二手房出售-顺沙路96号"
"1051","碧水庄园  精装 独栋 花园600平米 2300万 即住",74675,"308","2300","4室2厅3卫","精装修","共3层","南北向","碧水庄园-沙河二手房出售-定泗路"
"1052","二十一世纪好房源沙河一通小区，首付80万全南向一居婚房装",45454,"44","200","1室1厅1卫","精装修","共5层","南向","沙河一通小区-沙河二手房出售-沙阳路"
"1053","昌盛园一区独立朝南大客厅精致装修满五年无二套",36363,"77","280","2室2厅1卫","精装修","高层（共6层）","南北向","昌盛园一区-昌平县城二手房出售-昌平区南环东路"
"1054","纳帕溪谷 独栋别墅 精装修 282平1250万",44326,"282","1250","4室3厅3卫","精装修","共2层","南北向","纳帕溪谷-小汤山二手房出售-沙顺路68号"
"1055","首付65万安家~比南口还便宜~双卧朝南~",28985,"69","200","2室1厅1卫","简单装修","中层（共6层）","南向","郝庄家园南区-昌平县城二手房出售-南北庄路"
"1056","此房不看 今生遗憾 别墅已成稀有资源 仅售780万",35454,"220","780","4室2厅3卫","毛坯","共4层","南北向","中海尚湖世家-沙河镇二手房出售-于新庄路"
"1057","二十一世纪好房源业主自住南北三居室 中间楼层 诚心出售",51270,"91","470","3室1厅1卫","精装修","中层（共18层）","南北向","保利罗兰香谷-昌平县城二手房出售-沙阳路34号"
"1058","沙河上东新居小两居急售，天燃气入户，一梯两户南北通透",9264,"68","63","2室1厅1卫","精装修","共4层","南北向","王庄工业园(...-沙河二手房出售-秦上路,近尚上路"
"1059","水关新村新装修南北通透家电全送直接入住",40000,"60","240","2室2厅1卫","精装修","高层（共6层）","南北向","水关新村-昌平县城二手房出售-富康路"
"1060","燕平家园温馨大三居电梯楼满五年低总价看房方便",37417,"121","455","3室2厅2卫","精装修","中层（共15层）","西向","燕平家园-昌平县城二手房出售-东环路"
"1061","王.府花园户型大花园 286平4室送装修300平花园",51320,"265","1360","5室2厅3卫","豪华装修","共2层","南北向","王府花园-北七家二手房出售-王府街10号"
"1062","沙河地铁小二居55平米28万做北京有房族不再是梦",21428,"70","150","2室1厅1卫","精装修","中层（共10层）","南向","巩华家园南一...-沙河二手房出售-顺沙路8号"
"1063","宜山居 联排别墅 户型方正 花园面积大 精装修",44642,"224","1000","7室2厅3卫","精装修","共3层","南北向","宜山居-百善二手房出售-南金路7号"
"1064","畅金园四合院，精装修，大型社区，配套成熟，民水民电，低总价",10251,"278","285","4室3厅2卫","精装修","共1层","南向","畅金园四合院-沙河二手房出售-崔河路"
"1065","观山悦别墅 南北通透朝向 4室 不临街",46831,"363","1700","4室2厅4卫","精装修","共3层","南北向","观山悦别墅-昌平县城二手房出售-水库路19号"
"1066","宜山居南北通透全明户型精装修",35609,"82","292","2室2厅1卫","精装修","高层（共6层）","南北向","宜山居-百善二手房出售-南金路7号"
"1067","东环路小区正规两居室中间层低首付不临街采光好",41104,"65","268","2室1厅1卫","简单装修","中层（共6层）","南向","东环路小区-昌平县城二手房出售-东环路"
"1068","金隅万科城精装2居出售满五唯一无税",43820,"89","390","2室1厅1卫","精装修","高层（共21层）","东南向","金隅万科城-昌平县城二手房出售-南环路"
"1069","东关北里 正规一居室 全明格局 南向采光好 看房有钥匙",47941,"41","198","1室1厅1卫","简单装修","高层（共6层）","南向","东关北里-昌平县城二手房出售-东环路"
"1070","东关北里低楼层温馨两居业主自住看房方便满五年",41247,"57","238","2室1厅1卫","简单装修","低层（共6层）","西北向","东关北里-昌平县城二手房出售-东环路"
"1071","中海尚湖世家方正5室环境好",37852,"568","2150","5室3厅5卫","毛坯","共3层","南向","中海尚湖世家-沙河镇二手房出售-于新庄路"
"1072","远离闹市喧嚣尽享静谧人生中海尚湖世家恭候您",43027,"360","1549","5室3厅7卫","毛坯","共3层","南向","中海尚湖世家-沙河镇二手房出售-于新庄路"
"1073","安福苑赠带阁楼露台挑高4.2格局新颖全天采光视野好",39202,"72","285","2室1厅1卫","精装修","高层（共7层）","南北向","安福苑-昌平县城二手房出售-北京市昌平区昌平镇财..."
"1074","二十一世纪好房源保利经典C1户型 南北通透 四间卧室 诚",52215,"90","475","3室1厅1卫","精装修","低层（共18层）","南北向","保利罗兰香谷-昌平县城二手房出售-沙阳路34号"
"1075","昌平县城旁精装公寓15万套起，配套设施齐全，交通便利",30000,"50","150","1室1厅1卫","精装修","共5层","南北向","沙河水利局宿...-沙河二手房出售-巩华城大街88号"
"1076","沙河不临街 中间户型 830万的别墅 产权清晰 一家",46629,"178","830","4室1厅3卫","毛坯","共4层","南北向","中海尚湖世家-沙河镇二手房出售-于新庄路"
"1077","金隅观澜小区中心业主换房再次降价品质小区滨河公园",42045,"88","370","2室1厅1卫","精装修","低层（共21层）","南向","金隅观澜时代-昌平县城二手房出售-龙水路38号"
"1078","500平花园蓬莱苑把边独栋 位置佳户型好1400万 低税费",45161,"310","1400","7室2厅3卫","精装修","共2层","南北向","蓬莱苑-北七家二手房出售-七北路"
"1079","沙河地铁正规1室1厅35平米15万北京买房很容易",20000,"50","100","1室1厅1卫","精装修","中层（共10层）","南向","巩华家园西二...-沙河二手房出售-顺沙路8号"
"1080","推 荐精装 上叠边户型 中心安静的居住环境",56818,"176","1000","5室2厅2卫","精装修","共3层","南北向","中海尚湖世家-沙河镇二手房出售-于新庄路"
"1081","世涛天朗 品质小区 南北通透 精装修 有钥匙 单价低",34789,"123","430","3室2厅2卫","精装修","高层（共6层）","南北向","世涛天朗-昌平县城二手房出售-振兴路"
"1082","京科苑小区,中楼层3居2卫,自住装修,",35398,"113","400","3室2厅2卫","精装修","中层（共7层）","东西向","京科苑-昌平县城二手房出售-昌盛路3号"
"1083","昌平五中附近 水关新村小区 独立客厅  位置好南北通透便宜",37692,"65","245","2室1厅1卫","简单装修","低层（共6层）","南北向","水关新村-昌平县城二手房出售-富康路"
"1084","东关北里98年建成温馨三居客厅带阳台婚房装修通风好",32945,"129","425","3室2厅2卫","精装修","低层（共6层）","南北向","东关北里-昌平县城二手房出售-东环路"
"1085","沙河地铁正规一室一厅35平米15万出售",20000,"50","100","1室1厅1卫","精装修","低层（共6层）","南向","巩华家园西二...-沙河二手房出售-顺沙路8号"
"1086","世涛天朗户型方正装修好双卫双通透",40000,"105","420","2室2厅1卫","简单装修","高层（共6层）","南北向","世涛天朗-昌平县城二手房出售-振兴路"
"1087","新新公寓精装修大三居南北通透紧挨公园中间层采光好",36458,"153","560","3室1厅2卫","简单装修","中层（共14层）","南北向","新新公寓-昌平县城二手房出售-政府街6号"
"1088","御汤山大H户型 南入户北花园一亩地 豪华装修 看房有钥匙",30508,"590","1800","5室2厅5卫","豪华装修","共3层","南北向","御汤山-小汤山二手房出售-安四路99号"
"1089","宏福苑北区北向一居室精装修观景房价格合适随时看房",17857,"70","125","1室1厅1卫","精装修","低层（共18层）","北向","羊各庄新村-北七家二手房出售-定泗路"
"1090","新新公寓中楼层电梯房停车充足双卫小区绿化高密度低",32824,"131","430","3室1厅2卫","简单装修","中层（共24层）","南北向","新新公寓-昌平县城二手房出售-政府街6号"
"1091","东关北里大客厅正规三居室南北通透户型方正房本满五年",41860,"86","360","3室1厅1卫","简单装修","高层（共6层）","南北向","东关北里-昌平县城二手房出售-东环路"
"1092","金隅观澜 精致三房 时尚的装修风格 婚房优选",43157,"95","410","3室1厅1卫","精装修","中层（共21层）","东西向","金隅观澜时代-昌平县城二手房出售-龙水路38号"
"1093","东环路小三居格局户型方正南北通透视野好采光好",40172,"69","280","3室1厅1卫","精装修","低层（共6层）","南北向","东环路小区-昌平县城二手房出售-东环路"
"1094","拓然家园两居室，房主换房急售，捡漏了，看房方便",33333,"87","290","2室2厅1卫","精装修","高层（共6层）","南北向","拓然家苑-昌平县城二手房出售-白浮泉路"
"1095","沙河地铁精装1室1厅35平米15万配套齐全",20000,"50","100","1室1厅1卫","精装修","高层（共6层）","南向","巩华家园北二...-沙河二手房出售-顺沙路8号"
"1096","新新公寓客厅朝南落地窗双卫明厨单价3.4万",34931,"146","510","3室2厅2卫","简单装修","低层（共22层）","南北向","新新公寓-昌平县城二手房出售-政府街6号"
"1097","东关北里温馨两居室简单装修看房方便观景层全明格局",41311,"61","252","2室1厅1卫","简单装修","中层（共7层）","东北向","东关北里-昌平县城二手房出售-东环路"
"1098","东关北里温馨小两居主卧朝南带阳台视野好采光好",43664,"58","255","2室1厅1卫","精装修","低层（共6层）","西向","东关北里-昌平县城二手房出售-东环路"
"1099","昌盛园首付140万房龄新低楼层（HYB000783 ）",37589,"85","320","2室2厅1卫","精装修","低层（共6层）","南北向","昌盛园二区-昌平县城二手房出售-昌平区南环东路"
"1100","东环路小区婚房两居室观景楼视野好业主自住看放方便",39872,"62","250","2室1厅1卫","精装修","低层（共6层）","东南向","东环路小区-昌平县城二手房出售-东环路"
